farm_identifier,video_name,first_track_id,second_track_id
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,328,328
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1176,1176
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,738,738
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2022_12-07_05_00_42,624,624
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,437,437
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,926,926
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,496,496
nz.fol_id.as-7775-0260.a,nz.fol_id.as-7775-0260.a.a.staple_homestead-2022_11-16_14_30_11,793,793
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_12-09_05_00_14,782,782
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,690,690
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2022_12-07_05_00_42,571,571
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_11-22_05_00_14,574,574
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2022_12-01_05_00_08,310,310
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_07-31_07_00_06,142,142
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,308,308
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,551,551
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,701,701
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,435,435
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,378,378
nz.fol_id.hu-7392-0014.a,nz.fol_id.hu-7392-0014.a.a.darnley-2023_01-10_07_00_29,518,518
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1131,1131
nz.fol_id.as-7775-0260.a,nz.fol_id.as-7775-0260.a.a.staple_homestead-2022_11-16_14_30_11,844,844
nz.fol_id.as-7781-2019.a,nz.fol_id.as-7781-2019.a.a.taha-2023_01-03_06_30_05,416,416
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,435,435
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2022_12-07_05_00_42,604,604
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,551,551
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,269,269
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,600,600
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,845,845
nz.fol_id.ho-5572-2007.a,nz.fol_id.ho-5572-2007.a.a.pamu_egmont-2022_12-26_06_30_07,728,728
nz.fol_id.as-7775-0260.a,nz.fol_id.as-7775-0260.a.a.staple_homestead-2022_08-20_07_00_07,320,320
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,398,398
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_07-31_07_00_06,138,138
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,844,844
nz.fol_id.ho-5572-2007.b,nz.fol_id.ho-5572-2007.b.a.pamu_tongariro-2023_01-11_15_30_20,137,137
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2023_01-02_15_00_05,476,476
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,543,543
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,739,739
nz.fol_id.ho-5572-2007.b,nz.fol_id.ho-5572-2007.b.a.pamu_tongariro-2023_01-11_15_30_20,163,163
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,482,482
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,551,551
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,780,780
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,472,472
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,796,796
nz.fol_id.cl-9584-0027.a,nz.fol_id.cl-9584-0027.a.a.clarke_agri-2023_01-02_17_00_11,747,747
nz.fol_id.cl-9271-0011.a,nz.fol_id.cl-9271-0011.a.b.pamu_landsdown-2022_12-29_15_00_22,1744,1744
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,495,495
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,865,865
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,804,804
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,830,830
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,532,532
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,497,497
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,447,447
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1250,1250
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2022_12-01_05_00_08,351,351
nz.fol_id.cl-9271-0011.a,nz.fol_id.cl-9271-0011.a.b.pamu_landsdown-2022_12-29_15_00_22,1697,1697
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,815,815
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-05_07_00_04,608,608
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,532,532
nz.fol_id.as-7781-2019.a,nz.fol_id.as-7781-2019.a.a.taha-2023_01-03_06_30_05,454,454
nz.fol_id.as-7775-0260.a,nz.fol_id.as-7775-0260.a.a.staple_homestead-2022_08-20_07_00_07,243,243
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,546,546
nz.fol_id.hu-7392-0014.a,nz.fol_id.hu-7392-0014.a.a.darnley-2023_01-10_07_00_29,601,601
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-05_07_00_04,627,627
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2023_01-02_15_00_05,427,427
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,544,544
nz.fol_id.as-7781-2019.a,nz.fol_id.as-7781-2019.a.a.taha-2023_01-03_06_30_05,375,375
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,441,441
nz.fol_id.co-9376-2009.a,nz.fol_id.co-9376-2009.a.a.milkwell-2022_09-09_07_00_09,93,93
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,335,335
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,435,435
nz.fol_id.ho-5572-2007.a,nz.fol_id.ho-5572-2007.a.a.pamu_egmont-2022_07-30_06_30_07,425,425
nz.fol_id.hu-7392-0014.a,nz.fol_id.hu-7392-0014.a.a.darnley-2023_01-10_07_00_29,511,511
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,398,398
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,926,926
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,942,942
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,724,724
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,847,847
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,378,378
nz.fol_id.cl-9271-0011.a,nz.fol_id.cl-9271-0011.a.b.pamu_landsdown-2022_12-29_15_00_22,1752,1752
nz.fol_id.cl-9271-0011.a,nz.fol_id.cl-9271-0011.a.b.pamu_landsdown-2022_12-29_15_00_22,1675,1675
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,540,540
nz.fol_id.as-7781-2019.a,nz.fol_id.as-7781-2019.a.a.taha-2023_01-03_06_30_05,393,393
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2023_01-02_15_00_05,437,437
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,362,362
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,558,558
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,468,468
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_12-09_05_00_14,769,769
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,501,501
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-05_07_00_04,608,608
nz.fol_id.as-7781-2019.a,nz.fol_id.as-7781-2019.a.a.taha-2023_01-03_06_30_05,400,400
nz.fol_id.co-9376-2009.a,nz.fol_id.co-9376-2009.a.a.milkwell-2022_09-09_07_00_09,112,112
nz.fol_id.as-7775-0260.a,nz.fol_id.as-7775-0260.a.a.staple_homestead-2022_11-16_14_30_11,885,885
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,825,825
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,643,643
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,802,802
nz.fol_id.ho-5572-2007.b,nz.fol_id.ho-5572-2007.b.a.pamu_tongariro-2023_01-11_15_30_20,187,187
nz.fol_id.ho-5572-2007.b,nz.fol_id.ho-5572-2007.b.a.pamu_tongariro-2023_01-11_15_30_20,186,186
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,700,700
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,299,299
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2023_01-02_15_00_05,419,419
nz.fol_id.as-7775-0260.a,nz.fol_id.as-7775-0260.a.a.staple_homestead-2022_11-16_14_30_11,920,920
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,370,370
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,558,558
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,559,559
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-05_07_00_04,671,671
nz.fol_id.cl-9584-0027.a,nz.fol_id.cl-9584-0027.a.a.clarke_agri-2023_01-02_17_00_11,747,747
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,507,507
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,272,272
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,326,326
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_11-22_05_00_14,510,510
nz.fol_id.co-9376-2009.a,nz.fol_id.co-9376-2009.a.a.milkwell-2022_09-09_14_00_12,358,358
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,421,421
nz.fol_id.ho-5572-2007.b,nz.fol_id.ho-5572-2007.b.a.pamu_tongariro-2023_01-11_15_30_20,194,194
nz.fol_id.hu-7392-0014.a,nz.fol_id.hu-7392-0014.a.a.darnley-2023_01-10_07_00_29,537,537
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-05_07_00_04,741,741
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,368,368
nz.fol_id.co-9376-2009.a,nz.fol_id.co-9376-2009.a.a.milkwell-2022_09-09_05_00_09,83,83
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,742,742
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_07-31_07_00_06,132,132
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1088,1088
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,800,800
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,582,582
nz.fol_id.ho-5572-2007.b,nz.fol_id.ho-5572-2007.b.a.pamu_tongariro-2023_01-11_15_30_20,186,186
nz.fol_id.ho-5572-2007.a,nz.fol_id.ho-5572-2007.a.a.pamu_egmont-2022_12-26_06_30_07,665,665
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_12-09_05_00_14,727,727
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,339,339
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,590,590
nz.fol_id.as-7775-0260.a,nz.fol_id.as-7775-0260.a.a.staple_homestead-2022_11-16_14_30_11,885,885
nz.fol_id.cl-9271-0011.a,nz.fol_id.cl-9271-0011.a.b.pamu_landsdown-2022_12-29_15_00_22,1744,1744
nz.fol_id.cl-9584-0027.a,nz.fol_id.cl-9584-0027.a.a.clarke_agri-2023_01-02_17_00_11,751,751
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,426,426
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,376,376
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,934,934
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2023_01-02_15_00_05,590,590
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1242,1242
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_12-09_05_00_14,785,785
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,675,675
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_12-09_05_00_14,752,752
nz.fol_id.ho-5572-2007.a,nz.fol_id.ho-5572-2007.a.a.pamu_egmont-2022_12-26_06_30_07,701,701
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,578,578
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_07-31_07_00_06,133,133
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,463,463
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,371,371
nz.fol_id.as-7781-2019.a,nz.fol_id.as-7781-2019.a.a.taha-2023_01-03_06_30_05,357,357
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_12-09_05_00_14,796,796
nz.fol_id.ho-5572-2007.a,nz.fol_id.ho-5572-2007.a.a.pamu_egmont-2022_12-26_06_30_07,701,701
nz.fol_id.co-9376-2009.a,nz.fol_id.co-9376-2009.a.a.milkwell-2022_09-09_14_00_12,332,332
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,475,475
nz.fol_id.ho-5572-2007.a,nz.fol_id.ho-5572-2007.a.a.pamu_egmont-2022_12-26_06_30_07,693,693
nz.fol_id.as-7775-0260.a,nz.fol_id.as-7775-0260.a.a.staple_homestead-2022_11-16_14_30_11,904,904
nz.fol_id.ho-5572-2007.b,nz.fol_id.ho-5572-2007.b.a.pamu_tongariro-2023_01-11_15_30_20,175,175
nz.fol_id.as-7775-0260.a,nz.fol_id.as-7775-0260.a.a.staple_homestead-2022_11-16_14_30_11,701,701
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2022_12-07_05_00_42,729,729
nz.fol_id.ho-5572-2007.a,nz.fol_id.ho-5572-2007.a.a.pamu_egmont-2022_12-26_06_30_07,729,729
nz.fol_id.co-9376-2009.a,nz.fol_id.co-9376-2009.a.a.milkwell-2022_09-09_05_30_10,282,282
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-05_07_00_04,621,621
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2022_08-25_15_00_20,339,339
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-05_07_00_04,675,675
nz.fol_id.co-9376-2009.a,nz.fol_id.co-9376-2009.a.a.milkwell-2022_09-09_07_00_09,87,87
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,809,809
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,791,791
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,826,826
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,407,407
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,483,483
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2022_12-01_05_00_08,360,360
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,727,727
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1111,1111
nz.fol_id.ho-5572-2007.b,nz.fol_id.ho-5572-2007.b.a.pamu_tongariro-2023_01-11_15_30_20,178,178
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,821,821
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2023_01-02_15_00_05,439,439
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_11-22_05_00_14,586,586
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_11-22_05_00_14,598,598
nz.fol_id.ho-5572-2007.a,nz.fol_id.ho-5572-2007.a.a.pamu_egmont-2022_12-26_06_30_07,733,733
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,391,391
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,895,895
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,371,371
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,757,757
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,788,788
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-05_07_00_04,621,621
nz.fol_id.co-9376-2009.a,nz.fol_id.co-9376-2009.a.a.milkwell-2022_09-09_14_00_12,324,324
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,821,821
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2022_08-25_15_00_20,353,353
nz.fol_id.ho-5572-2007.b,nz.fol_id.ho-5572-2007.b.a.pamu_tongariro-2023_01-11_15_30_20,161,161
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,853,853
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_11-22_05_00_14,586,586
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,309,309
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_11-22_05_00_14,586,586
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_07-31_07_00_06,125,125
nz.fol_id.co-9376-2009.a,nz.fol_id.co-9376-2009.a.a.milkwell-2022_09-09_05_00_09,68,68
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1111,1111
nz.fol_id.as-7781-2019.a,nz.fol_id.as-7781-2019.a.a.taha-2023_01-03_06_30_05,424,424
nz.fol_id.ho-5572-2007.b,nz.fol_id.ho-5572-2007.b.a.pamu_tongariro-2023_01-11_15_30_20,201,201
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,733,733
nz.fol_id.cl-9271-2004.a,nz.fol_id.cl-9271-2004.a.a.pamu_dunns-2022_12-26_15_00_08,501,501
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_11-22_05_00_14,586,586
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_07-31_07_00_06,125,125
nz.fol_id.as-7781-2019.a,nz.fol_id.as-7781-2019.a.a.taha-2023_01-03_06_30_05,436,436
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1242,1242
nz.fol_id.wt-9494-0026.a,nz.fol_id.wt-9494-0026.a.a.riverstone-2022_12-21_15_30_24,816,816
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2022_12-07_05_00_42,725,725
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2022_12-07_05_00_42,728,728
nz.fol_id.as-7775-0260.a,nz.fol_id.as-7775-0260.a.a.staple_homestead-2022_11-16_14_30_11,701,701
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_11-22_05_00_14,598,598
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2022_08-25_15_00_20,261,261
nz.fol_id.hu-7385-0055.a,nz.fol_id.hu-7385-0055.a.a.medstone-2022_12-07_05_00_42,725,725
nz.fol_id.as-7781-2019.a,nz.fol_id.as-7781-2019.a.a.taha-2023_01-03_06_30_05,432,432
nz.fol_id.ho-5572-2007.b,nz.fol_id.ho-5572-2007.b.a.pamu_tongariro-2023_01-11_15_30_20,193,193
nz.fol_id.as-7775-0260.a,nz.fol_id.as-7775-0260.a.a.staple_homestead-2022_11-16_14_30_11,839,839
nz.fol_id.as-7775-0038.a,nz.fol_id.as-7775-0038.a.a.katoa-2022_12-09_05_00_14,709,709
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2022_12-01_05_00_08,386,386
nz.fol_id.as-7776-0152.a,nz.fol_id.as-7776-0152.a.a.spring_river-2023_01-05_14_30_17,391,391
nz.fol_id.as-7781-2019.a,nz.fol_id.as-7781-2019.a.a.taha-2023_01-03_06_30_05,451,451
nz.fol_id.ho-5572-2007.a,nz.fol_id.ho-5572-2007.a.a.pamu_egmont-2022_12-26_06_30_07,688,688
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,721,721
nz.fol_id.co-9376-2009.a,nz.fol_id.co-9376-2009.a.a.milkwell-2022_09-09_07_00_09,87,87
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2022_08-25_15_00_20,360,360
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,724,724
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,665,665
nz.fol_id.ho-5572-2007.a,nz.fol_id.ho-5572-2007.a.a.pamu_egmont-2022_12-26_06_30_07,616,616
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,671,671
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-05_07_00_04,628,628
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1242,1242
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,876,876
